dataset,instance_id,repeat,trace_idx,diagnosis,rf_prediction,n_llm_evidence_features,llm_evidence_features,shap_top1_feature,n_overlap_top3,n_overlap_top5,any_overlap_top3,any_overlap_top5,llm_feature_fraction_in_shap_top3,llm_feature_fraction_in_shap_top5,shap_top1_used_by_llm,grounded_rate,unsupported_rate
synthetic,winding_short_025_w420,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_025_w420,3,2,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_025_w420,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_025_w420,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_031_w300,3,0,winding_short,winding_short,4,"[""current_delta_mean"", ""temperature_delta_mean"", ""current_slope"", ""vibration_z_last""]",vibration_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
synthetic,winding_short_031_w300,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
synthetic,winding_short_031_w300,3,2,winding_short,winding_short,3,"[""current_delta_mean"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
synthetic,winding_short_031_w300,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
synthetic,winding_short_031_w300,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""temperature_delta_mean"", ""current_slope"", ""vibration_z_last""]",vibration_delta_mean,0,2,False,True,0.0,0.5,False,1.0,0.0
synthetic,winding_short_031_w420,3,0,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_031_w420,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_031_w420,3,2,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_031_w420,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_031_w420,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_031_w480,3,0,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
synthetic,winding_short_031_w480,3,1,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
synthetic,winding_short_031_w480,3,2,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
synthetic,winding_short_031_w480,3,3,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
synthetic,winding_short_031_w480,3,4,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_z_last""]",vibration_delta_mean,1,2,True,True,0.25,0.5,False,1.0,0.0
synthetic,winding_short_032_w420,3,0,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_032_w420,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_032_w420,3,2,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_032_w420,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_032_w420,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w360,3,0,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w360,3,1,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w360,3,2,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w360,3,3,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w360,3,4,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_036_w480,3,0,winding_short,winding_short,4,"[""current_z_last"", ""temperature_slope"", ""temperature_delta_mean"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_036_w480,3,1,winding_short,winding_short,4,"[""current_z_last"", ""temperature_delta_mean"", ""temperature_slope"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_036_w480,3,2,winding_short,winding_short,4,"[""current_z_last"", ""temperature_delta_mean"", ""temperature_slope"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_036_w480,3,3,winding_short,winding_short,4,"[""current_z_last"", ""temperature_delta_mean"", ""temperature_slope"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_036_w480,3,4,winding_short,winding_short,4,"[""current_z_last"", ""temperature_delta_mean"", ""temperature_slope"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_041_w420,3,0,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_041_w420,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_041_w420,3,2,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_041_w420,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_041_w420,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_z_last"", ""vibration_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,False,1.0,0.0
synthetic,winding_short_043_w360,3,0,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_043_w360,3,1,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_043_w360,3,2,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_043_w360,3,3,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_043_w360,3,4,winding_short,winding_short,4,"[""temperature_delta_mean"", ""temperature_slope"", ""current_z_last"", ""vibration_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,winding_short_043_w420,3,0,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_043_w420,3,1,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_043_w420,3,2,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_043_w420,3,3,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,winding_short_043_w420,3,4,winding_short,winding_short,4,"[""current_delta_mean"", ""current_slope"", ""vibration_delta_mean"", ""vibration_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_002_w480,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_002_w480,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_002_w480,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_002_w480,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_002_w480,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_007_w300,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""temperature_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_007_w300,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_007_w300,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""temperature_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_007_w300,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""current_delta_mean""]",vibration_slope,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w300,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_007_w360,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w360,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w360,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w360,3,3,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,2,2,True,True,0.6666666666666666,0.6666666666666666,True,1.0,0.0
synthetic,bearing_friction_007_w360,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w420,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""temperature_delta_mean""]",vibration_delta_mean,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_007_w420,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_007_w420,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_007_w420,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_007_w420,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_010_w300,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_delta_mean""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_010_w300,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_010_w300,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_010_w300,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""current_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_010_w300,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w300,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w300,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w300,3,2,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope""]",vibration_slope,2,3,True,True,0.6666666666666666,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w300,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w300,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_018_w360,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_018_w360,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_018_w360,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_018_w360,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_018_w360,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_slope""]",vibration_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_020_w360,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w360,3,1,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,2,2,True,True,0.6666666666666666,0.6666666666666666,True,1.0,0.0
synthetic,bearing_friction_020_w360,3,2,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,2,2,True,True,0.6666666666666666,0.6666666666666666,True,1.0,0.0
synthetic,bearing_friction_020_w360,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w360,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""vibration_z_last""]",vibration_slope,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w480,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w480,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w480,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w480,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_020_w480,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""current_delta_mean""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_022_w300,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""current_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_022_w300,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_022_w300,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_022_w300,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_delta_mean,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_022_w300,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_delta_mean,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_022_w420,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_022_w420,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_022_w420,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_022_w420,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_022_w420,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_035_w300,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_slope""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_035_w300,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_delta_mean""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_035_w300,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_delta_mean""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_035_w300,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""vibration_z_last"", ""temperature_delta_mean""]",vibration_slope,3,4,True,True,0.75,1.0,True,1.0,0.0
synthetic,bearing_friction_035_w300,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_slope"", ""temperature_delta_mean""]",vibration_slope,2,4,True,True,0.5,1.0,True,1.0,0.0
synthetic,bearing_friction_035_w360,3,0,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean""]",vibration_delta_mean,2,2,True,True,0.6666666666666666,0.6666666666666666,True,1.0,0.0
synthetic,bearing_friction_035_w360,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w360,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_delta_mean""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w360,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""current_z_last""]",vibration_delta_mean,2,2,True,True,0.5,0.5,True,1.0,0.0
synthetic,bearing_friction_035_w360,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean"", ""temperature_slope""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w420,3,0,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_z_last"", ""vibration_slope"", ""temperature_delta_mean""]",vibration_delta_mean,3,3,True,True,0.75,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w420,3,1,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""current_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w420,3,2,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""current_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w420,3,3,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""current_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_035_w420,3,4,bearing_friction,bearing_friction,4,"[""vibration_delta_mean"", ""vibration_slope"", ""temperature_delta_mean"", ""current_z_last""]",vibration_delta_mean,2,3,True,True,0.5,0.75,True,1.0,0.0
synthetic,bearing_friction_038_w360,3,0,bearing_friction,bearing_friction,3,"[""vibration_delta_mean"", ""vibration_slope"", ""current_delta_mean""]",vibration_delta_mean,2,2,True,True,0.6666666666666666,0.6666666666666666,True,1.0,0.0
